Date,Close,High,Low,Open,Volume,Ticker,Name
2018-01-02,3.1701395511627197,3.1701395511627197,3.098900525010816,3.1273961354715776,1367200,1015.KL,AmBank
2018-01-03,3.2485032081604004,3.276998823519257,3.1772641697632595,3.1772641697632595,6104200,1015.KL,AmBank
2018-01-04,3.2698752880096436,3.2769990224345062,3.2271318623768144,3.2627512138902297,2486400,1015.KL,AmBank
2018-01-05,3.27699875831604,3.2769987583160396,3.2271316022775247,3.269875024465333,1760200,1015.KL,AmBank
2018-01-08,3.3339898586273193,3.3411139318963197,3.262750824409868,3.2698748976788683,2589300,1015.KL,AmBank
2018-01-09,3.191511869430542,3.319742134205626,3.191511869430542,3.298370593257038,5041600,1015.KL,AmBank
2018-01-10,3.2485032081604004,3.3126185125650927,3.212883858809095,3.212883858809095,3289800,1015.KL,AmBank
2018-01-11,3.2841224670410156,3.284122467041016,3.2128834379749986,3.262750588473968,1440400,1015.KL,AmBank
2018-01-12,3.390981435775757,3.390981435775757,3.2769986409945013,3.2912464478803445,3858700,1015.KL,AmBank
2018-01-15,3.3981049060821533,3.4337245903841604,3.376733027562052,3.390981173038443,2878600,1015.KL,AmBank
2018-01-16,3.4194772243499756,3.4194772243499756,3.305494423741957,3.398105343081432,3718400,1015.KL,AmBank
2018-01-17,3.383857011795044,3.3981048172042967,3.355361400976539,3.3981048172042967,2976100,1015.KL,AmBank
2018-01-18,3.291245937347412,3.3909809097720918,3.255626595505277,3.3838568375869893,3436300,1015.KL,AmBank
2018-01-19,3.3482375144958496,3.3482375144958496,3.262750677289584,3.305494095892717,1907100,1015.KL,AmBank
2018-01-22,3.383857011795044,3.4052288897561613,3.305493912196916,3.3482373284246743,3180100,1015.KL,AmBank
2018-01-23,3.4194772243499756,3.4194772243499756,3.348237846584516,3.398105343081432,1655500,1015.KL,AmBank
2018-01-24,3.383857011795044,3.4123526226135494,3.369609206385791,3.3909810843469086,2824300,1015.KL,AmBank
2018-01-25,3.4194772243499756,3.4408487659239904,3.376733461812888,3.3838575354672455,4264900,1015.KL,AmBank
2018-01-26,3.4479727745056152,3.490716196541488,3.3767333980846383,3.383857471604545,7195400,1015.KL,AmBank
2018-01-29,3.4337246417999268,3.476468059785674,3.4052290298094285,3.4337246417999268,5469300,1015.KL,AmBank
2018-01-30,3.4337246417999268,3.4337246417999268,3.38385715096931,3.4337246417999268,2018600,1015.KL,AmBank
2018-02-02,3.3767333030700684,3.433724870542125,3.3624854961256827,3.390981449708967,1911300,1015.KL,AmBank
2018-02-05,3.2627508640289307,3.3411139724669328,3.2413793233514387,3.3411139724669328,3603800,1015.KL,AmBank
2018-02-06,3.120272636413574,3.177263861603768,3.0846529508224547,3.177263861603768,8712000,1015.KL,AmBank
2018-02-07,3.1701395511627197,3.205759234085907,3.120272402703623,3.1772636236251457,4426900,1015.KL,AmBank
2018-02-08,3.1701395511627197,3.1843873563931004,3.1487680131643843,3.1701395511627197,1171000,1015.KL,AmBank
2018-02-09,3.148768663406372,3.1558923976454256,3.07040554860953,3.0989011649548286,3177200,1015.KL,AmBank
2018-02-12,3.12739634513855,3.170139763695297,3.120272611893006,3.148768224264171,2752500,1015.KL,AmBank
2018-02-13,3.1558918952941895,3.1630159680937835,3.1345203562843835,3.1345203562843835,1006800,1015.KL,AmBank
2018-02-14,3.191511869430542,3.191511869430542,3.1558921815902035,3.1701399887874353,989200,1015.KL,AmBank
2018-02-15,3.212883710861206,3.2271315178845468,3.2057596375022785,3.2057596375022785,519500,1015.KL,AmBank
2018-02-16,3.212883710861206,3.212883710861206,3.212883710861206,3.212883710861206,0,1015.KL,AmBank
2018-02-19,3.3054940700531006,3.3126181429451798,3.2057594274254337,3.2057594274254337,1175900,1015.KL,AmBank
2018-02-20,3.3054940700531006,3.3197418761427673,3.2413791124968463,3.3126181429451798,718800,1015.KL,AmBank
2018-02-21,3.298370122909546,3.3482372711415427,3.2485026349830783,3.276998245314068,3002300,1015.KL,AmBank
2018-02-22,3.2627508640289307,3.333989899111426,3.26275086402893,3.2769986710454297,1382500,1015.KL,AmBank
2018-02-23,3.212883710861206,3.2769986726189817,3.212883710861206,3.2413793249078875,1704400,1015.KL,AmBank
2018-02-26,3.2271311283111572,3.2556267389179006,3.2128833230077856,3.2200070558122347,1953600,1015.KL,AmBank
2018-02-27,3.23425555229187,3.2912467856846623,3.23425555229187,3.2485033606400684,1628300,1015.KL,AmBank
2018-02-28,2.949298143386841,3.2485023668612705,2.949298143386841,3.234254562871747,13612900,1015.KL,AmBank
2018-03-01,2.90655517578125,3.006289818955647,2.90655517578125,2.920802981949021,10731900,1015.KL,AmBank
2018-03-02,2.9208028316497803,2.970670320518135,2.9065550262151754,2.9065550262151754,4148500,1015.KL,AmBank
2018-03-05,2.8923075199127197,2.956422820846699,2.885183786305895,2.9279272070303772,2635100,1015.KL,AmBank
2018-03-06,2.8780596256256104,2.9208030450523865,2.870935892235065,2.9136793116618414,3566100,1015.KL,AmBank
2018-03-07,2.7925729751586914,2.878059819779176,2.7925729751586914,2.8709360859080646,5747500,1015.KL,AmBank
2018-03-08,2.8281917572021484,2.849563462791418,2.799696149749789,2.799696149749789,3021700,1015.KL,AmBank
2018-03-09,2.870936155319214,2.8851839631004332,2.8495642738001186,2.8495642738001186,2328100,1015.KL,AmBank
2018-03-12,2.899430990219116,2.899430990219116,2.8780591144543304,2.8780591144543304,1915700,1015.KL,AmBank
2018-03-13,2.9849183559417725,2.9849183559417725,2.8780596371014964,2.8994315167473528,2377300,1015.KL,AmBank
2018-03-14,2.90655517578125,2.970670473383467,2.8994314425446115,2.963546400452334,2023500,1015.KL,AmBank
2018-03-15,2.899430990219116,2.9136787941641598,2.8780591144543304,2.8851831862740727,2399900,1015.KL,AmBank
2018-03-16,2.935051202774048,2.9564230848923216,2.8851840439889793,2.892307778232042,5201100,1015.KL,AmBank
2018-03-19,2.956422805786133,2.9706706126217126,2.913679385279394,2.949298732521088,1866000,1015.KL,AmBank
2018-03-20,2.949298143386841,2.9564222152288235,2.920802535407794,2.9350503393973177,1605800,1015.KL,AmBank
2018-03-21,2.9635462760925293,2.9635462760925293,2.9350506649527537,2.9492984705226415,2639100,1015.KL,AmBank
2018-03-22,2.977794647216797,2.977794647216797,2.9492990306650224,2.9564231046502383,1020500,1015.KL,AmBank
2018-03-23,2.9208028316497803,2.9350506370843847,2.8994312933451116,2.9350506370843847,1111000,1015.KL,AmBank
2018-03-26,2.885183811187744,2.913679425249812,2.885183811187744,2.8994316182187783,1479600,1015.KL,AmBank
2018-03-27,2.885183811187744,2.913679425249812,2.885183811187744,2.8994316182187783,1740600,1015.KL,AmBank
2018-03-28,2.8068206310272217,2.8780596643640535,2.8068206310272217,2.8780596643640535,4307600,1015.KL,AmBank
2018-03-29,2.7640769481658936,2.8281920720717983,2.7640769481658936,2.8068203641031633,2926200,1015.KL,AmBank
2018-03-30,2.7712008953094482,2.8139443119328975,2.7640769925388735,2.7712008953094482,1762900,1015.KL,AmBank
2018-04-02,2.778325080871582,2.7996967913586244,2.7640772738802206,2.7712011773759015,2042300,1015.KL,AmBank
2018-04-03,2.756953239440918,2.7783251200767975,2.749829335844711,2.771201216480591,1320500,1015.KL,AmBank
2018-04-04,2.5717315673828125,2.7783251106676747,2.5717315673828125,2.7569532301041737,3637000,1015.KL,AmBank
2018-04-05,2.71420955657959,2.7213334594900123,2.635846624564943,2.635846624564943,2628400,1015.KL,AmBank
2018-04-06,2.62872314453125,2.7142099932083945,2.621599240474821,2.7142099932083945,2873600,1015.KL,AmBank
2018-04-09,2.664341926574707,2.664341926574707,2.621598514079525,2.628722416162055,2432100,1015.KL,AmBank
2018-04-10,2.7925729751586914,2.8139446863138127,2.6358469235072075,2.6643425383807027,2254400,1015.KL,AmBank
2018-04-11,2.8353161811828613,2.849563987532745,2.806820568483094,2.8139444716580355,4574700,1015.KL,AmBank
