Date,Close,High,Low,Open,Volume,Ticker,Name
2018-01-02,17.563886642456055,17.577077997470287,17.34623431670865,17.412189833782953,1695800,U11.SI,UOB Bank
2018-01-03,17.741960525512695,17.7947246708125,17.504522500661796,17.577072414201243,2270800,U11.SI,UOB Bank
2018-01-04,17.82110595703125,17.82110595703125,17.68919497526045,17.7683418159222,3076700,U11.SI,UOB Bank
2018-01-05,17.748559951782227,17.906852421134076,17.702391472137528,17.80791978503876,1811200,U11.SI,UOB Bank
2018-01-08,17.972808837890625,18.005785965587123,17.801325006275906,17.801325006275906,1775400,U11.SI,UOB Bank
2018-01-09,18.33555793762207,18.33555793762207,18.012377382250637,18.078332880039937,2321800,U11.SI,UOB Bank
2018-01-10,18.25641632080078,18.322371832947535,18.17726945462532,18.20365216268273,2051500,U11.SI,UOB Bank
2018-01-11,18.269607543945312,18.32237170168536,18.256416190011112,18.27620196291566,881400,U11.SI,UOB Bank
2018-01-12,18.38172721862793,18.45427713223096,18.30258037161063,18.3949173114671,1748100,U11.SI,UOB Bank
2018-01-15,18.533424377441406,18.533424377441406,18.41470473336298,18.467468879842674,994200,U11.SI,UOB Bank
2018-01-16,18.66533660888672,18.66533660888672,18.42789854699756,18.533426854058664,1171600,U11.SI,UOB Bank
2018-01-17,18.5795955657959,18.731292351862482,18.507044382026375,18.5664042127475,2236500,U11.SI,UOB Bank
2018-01-18,18.375137329101562,18.711509333346783,18.375137329101562,18.645553816397296,1801000,U11.SI,UOB Bank
2018-01-19,18.487258911132812,18.55321316145417,18.3355608646023,18.3355608646023,1664600,U11.SI,UOB Bank
2018-01-22,18.427898406982422,18.487258236502857,18.282796042378404,18.39492002502849,1735520,U11.SI,UOB Bank
2018-01-23,18.71150779724121,18.71150779724121,18.434495655191927,18.434495655191927,1653500,U11.SI,UOB Bank
2018-01-24,18.718101501464844,18.751079884971432,18.55980903462332,18.55980903462332,1453700,U11.SI,UOB Bank
2018-01-25,18.45427894592285,18.770863849113184,18.421301823589243,18.71809969858146,1648700,U11.SI,UOB Bank
2018-01-26,18.388322830200195,18.47406535820349,18.322368587731866,18.434492561123182,1719300,U11.SI,UOB Bank
2018-01-29,18.388322830200195,18.49385238574191,18.381728412350594,18.388322830200195,1779200,U11.SI,UOB Bank
2018-01-30,18.1376953125,18.37513463551348,18.1376953125,18.368538958985695,2683000,U11.SI,UOB Bank
2018-01-31,18.091529846191406,18.26301369046773,18.071742813314447,18.117911298697138,3983000,U11.SI,UOB Bank
2018-02-01,18.368541717529297,18.487261396865076,18.084933874226465,18.12450668133944,3181200,U11.SI,UOB Bank
2018-02-02,18.15088653564453,18.36194315103629,18.15088653564453,18.36194315103629,1886700,U11.SI,UOB Bank
2018-02-05,17.9200439453125,18.071740739302314,17.887066818965753,17.99919080974012,2152800,U11.SI,UOB Bank
2018-02-06,17.55729103088379,17.636436639601836,17.16155921330325,17.537503999705894,4308175,U11.SI,UOB Bank
2018-02-07,17.300064086914062,17.873875392178142,17.20772712712316,17.80791988175747,3428300,U11.SI,UOB Bank
2018-02-08,17.4979305267334,17.544099006387576,17.181344329967985,17.43857069346468,4477300,U11.SI,UOB Bank
2018-02-09,17.306655883789062,17.346228677970977,17.02304813315971,17.18134056788381,4865800,U11.SI,UOB Bank
2018-02-12,17.379209518432617,17.418782318224302,17.2143213849712,17.319849689746775,3759908,U11.SI,UOB Bank
2018-02-13,17.702388763427734,18.0057823020962,17.46494946673309,17.478140818326466,5581677,U11.SI,UOB Bank
2018-02-14,17.306655883789062,17.78153318796137,17.280274440333265,17.741960393779458,5247200,U11.SI,UOB Bank
2018-02-15,17.834299087524414,17.840893505074675,17.39899330741496,17.451757453792396,3564600,U11.SI,UOB Bank
2018-02-19,18.005781173706055,18.032163875239448,17.926635585098772,18.0255681998561,1742760,U11.SI,UOB Bank
2018-02-20,17.953020095825195,17.97940280186595,17.900255941740348,17.939830000801482,2625700,U11.SI,UOB Bank
2018-02-21,18.20365333557129,18.2959903037281,17.946426947425138,17.946426947425138,5024900,U11.SI,UOB Bank
2018-02-22,18.15088653564453,18.26960619630156,17.946424338736687,18.223436460937535,5435839,U11.SI,UOB Bank
2018-02-23,18.513639450073242,18.566403602536,18.295987163914788,18.309178516529634,2747700,U11.SI,UOB Bank
2018-02-26,18.770862579345703,18.83022240192803,18.546615898252636,18.546615898252636,2613500,U11.SI,UOB Bank
2018-02-27,18.718101501464844,18.995113632936686,18.718101501464844,18.92915938191691,6097500,U11.SI,UOB Bank
2018-02-28,18.394920349121094,18.836820611116316,18.34875187156881,18.79724781007102,4854018,U11.SI,UOB Bank
2018-03-01,18.493852615356445,18.493852615356445,18.203649164505855,18.203649164505855,2484100,U11.SI,UOB Bank
2018-03-02,18.302581787109375,18.394918734107065,18.22343493397096,18.30917746303729,2145700,U11.SI,UOB Bank
2018-03-05,18.21024513244629,18.401514705440093,18.0849298037973,18.368537583267685,2397600,U11.SI,UOB Bank
2018-03-06,18.625764846801758,18.625764846801758,18.40151686729379,18.408112544102462,2728500,U11.SI,UOB Bank
2018-03-07,18.23662757873535,18.454279867801034,18.203650454754378,18.302583084693936,2592500,U11.SI,UOB Bank
2018-03-08,18.467472076416016,18.513640555327584,18.216842651754632,18.216842651754632,2003800,U11.SI,UOB Bank
2018-03-09,18.493852615356445,18.61916668399937,18.42130143814466,18.579593886427737,2297600,U11.SI,UOB Bank
2018-03-12,18.97532844543457,19.00830557196044,18.665337920905735,18.665337920905735,3006400,U11.SI,UOB Bank
2018-03-13,19.12042999267578,19.12042999267578,18.882990650768463,18.9951146446695,3612100,U11.SI,UOB Bank
2018-03-14,19.008302688598633,19.094045217354427,18.902774390127306,18.99511133679058,2226500,U11.SI,UOB Bank
2018-03-15,18.85000991821289,19.028089390583556,18.784054418298215,18.83022289083953,2031461,U11.SI,UOB Bank
2018-03-16,18.566402435302734,18.823628763134412,18.566402435302734,18.79724605956335,3776200,U11.SI,UOB Bank
2018-03-19,18.533424377441406,18.658739697079355,18.50704167520332,18.599379875040142,2423100,U11.SI,UOB Bank
2018-03-20,18.66533660888672,18.711506343973024,18.434494223438463,18.454279994764512,2103700,U11.SI,UOB Bank
2018-03-21,18.85000991821289,18.929156769709806,18.678526121633347,18.757672973130262,2021900,U11.SI,UOB Bank
2018-03-22,18.572999954223633,18.96873174108284,18.52683147638945,18.91596758670139,2087100,U11.SI,UOB Bank
2018-03-23,18.071739196777344,18.183863177981298,17.93982944465286,18.144290378143616,3760200,U11.SI,UOB Bank
2018-03-26,18.071739196777344,18.19705453059273,17.847491234369436,18.03876207324538,2554700,U11.SI,UOB Bank
2018-03-27,18.21024513244629,18.263009282720088,18.104716831898692,18.249817930652494,2842100,U11.SI,UOB Bank
