Date,Close,High,Low,Open,Volume,Ticker,Name
2018-01-02,13.21906852722168,13.26566882278908,13.048198307813404,13.250134897134384,348100,5819.KL,Hong Leong Bank
2018-01-03,13.203530311584473,13.281198433225974,13.12586218994297,13.281198433225974,1596300,5819.KL,Hong Leong Bank
2018-01-04,13.203530311584473,13.219064232192014,13.172462470369389,13.219064232192014,1050400,5819.KL,Hong Leong Bank
2018-01-05,13.358868598937988,13.591871518118591,13.203532331886631,13.203532331886631,2255700,5819.KL,Hong Leong Bank
2018-01-08,13.669541358947754,13.824876164003744,13.250134274363688,13.545272922344317,837000,5819.KL,Hong Leong Bank
2018-01-09,13.669541358947754,13.824876164003744,13.514205072495148,13.824876164003744,738000,5819.KL,Hong Leong Bank
2018-01-10,13.467606544494629,13.654009223834041,13.358872018562508,13.654009223834041,678600,5819.KL,Hong Leong Bank
2018-01-11,13.560805320739746,13.622941020231284,13.188000012170187,13.467604734295662,530200,5819.KL,Hong Leong Bank
2018-01-12,13.622939109802246,13.778273892557698,13.545270977726316,13.778273892557698,887000,5819.KL,Hong Leong Bank
2018-01-15,13.576338768005371,13.74720897280277,13.514204552096288,13.607406616658194,384000,5819.KL,Hong Leong Bank
2018-01-16,13.37440013885498,13.576336679849078,13.250131726150356,13.576336679849078,1270200,5819.KL,Hong Leong Bank
2018-01-17,13.824872970581055,14.135545471723683,13.498668029498315,13.560802233447586,887500,5819.KL,Hong Leong Bank
2018-01-18,13.607404708862305,13.964676029899962,13.591870786713795,13.902541822702267,1766800,5819.KL,Hong Leong Bank
2018-01-19,13.607404708862305,13.79380733045539,13.576336864565283,13.591870786713795,1865800,5819.KL,Hong Leong Bank
2018-01-22,13.980212211608887,14.057880353508255,13.762741710569975,13.824875927810151,1082300,5819.KL,Hong Leong Bank
2018-01-23,13.964677810668945,14.057879874048746,13.809343013564666,13.980211734798335,361400,5819.KL,Hong Leong Bank
2018-01-24,13.980212211608887,14.02681250418987,13.933611919027902,13.964678286949695,543300,5819.KL,Hong Leong Bank
2018-01-25,14.088945388793945,14.088945388793945,13.871476389721442,13.980210889257695,871000,5819.KL,Hong Leong Bank
2018-01-26,14.135547637939453,14.337482720673115,13.902543226375494,13.98021136356348,833900,5819.KL,Hong Leong Bank
2018-01-29,14.492819786071777,14.508353710636522,14.213215069492714,14.353017427782246,471500,5819.KL,Hong Leong Bank
2018-01-30,14.446218490600586,14.508352703148258,14.166613793437817,14.41515064362851,413300,5819.KL,Hong Leong Bank
2018-02-02,14.601552963256836,14.601552963256836,14.415150329673574,14.508352387163429,1009400,5819.KL,Hong Leong Bank
2018-02-05,14.446218490600586,14.570486915695932,14.120013504376182,14.13554742786222,1477500,5819.KL,Hong Leong Bank
2018-02-06,13.933610916137695,14.213214132895375,13.855942779828595,14.120013554441643,4082400,5819.KL,Hong Leong Bank
2018-02-07,13.980212211608887,14.368551439709133,13.933611919027902,14.073414278167446,2561300,5819.KL,Hong Leong Bank
2018-02-08,13.980212211608887,14.057880353508255,13.933611919027902,14.057880353508255,1893200,5819.KL,Hong Leong Bank
2018-02-09,13.902544021606445,14.057880304867714,13.622940785691382,13.824875879975812,905600,5819.KL,Hong Leong Bank
2018-02-12,13.949142456054688,14.057878432413,13.63847141230891,14.057878432413,452600,5819.KL,Hong Leong Bank
2018-02-13,13.980212211608887,14.259816929887974,13.91807799436871,14.042346428849063,924900,5819.KL,Hong Leong Bank
2018-02-14,14.135547637939453,14.290882430918924,13.824875089187508,14.104479790505659,883200,5819.KL,Hong Leong Bank
2018-02-15,14.151077270507812,14.523883958708613,14.151077270507812,14.32194743467374,198700,5819.KL,Hong Leong Bank
2018-02-16,14.151077270507812,14.151077270507812,14.151077270507812,14.151077270507812,0,5819.KL,Hong Leong Bank
2018-02-19,14.353014945983887,14.446216995860082,14.213212611867757,14.228746533746511,218300,5819.KL,Hong Leong Bank
2018-02-20,14.368553161621094,14.415153459786607,14.16661656104151,14.353019235100334,674400,5819.KL,Hong Leong Bank
2018-02-21,14.477286338806152,14.477286338806152,14.104481025340835,14.166615244251721,829600,5819.KL,Hong Leong Bank
2018-02-22,14.151077270507812,14.461749757574514,14.151077270507812,14.353013794542687,451400,5819.KL,Hong Leong Bank
2018-02-23,14.151077270507812,14.306413514041164,14.026808868239614,14.27534567277601,905500,5819.KL,Hong Leong Bank
2018-02-26,14.384087562561035,14.896695303478934,14.197684882354237,14.259819109089836,946700,5819.KL,Hong Leong Bank
2018-02-27,14.819023132324219,14.9743593977505,14.415150027333018,14.415150027333018,1178700,5819.KL,Hong Leong Bank
2018-02-28,15.549099922180176,15.549099922180176,14.492816960089542,14.819021905358927,1278800,5819.KL,Hong Leong Bank
2018-03-01,15.145231246948242,15.424835990169623,15.067563098120445,15.129697320903338,972600,5819.KL,Hong Leong Bank
2018-03-02,15.145231246948242,15.160765172993147,14.492821167029502,15.067563098120445,736900,5819.KL,Hong Leong Bank
2018-03-05,14.523887634277344,15.114161953734246,14.523887634277344,15.114161953734246,1194400,5819.KL,Hong Leong Bank
2018-03-06,14.617091178894043,14.725825710066406,14.523890575431126,14.601557251184596,705600,5819.KL,Hong Leong Bank
2018-03-07,14.523887634277344,14.756890577147354,14.523887634277344,14.710290284852668,625200,5819.KL,Hong Leong Bank
2018-03-08,14.415151596069336,14.586021802912567,14.399619152953514,14.586021802912567,1001800,5819.KL,Hong Leong Bank
2018-03-09,14.368553161621094,14.554955835679918,14.213216859207023,14.399621014662616,667800,5819.KL,Hong Leong Bank
2018-03-12,14.634926795959473,14.634926795959473,14.493904780624279,14.556581065848754,566300,5819.KL,Hong Leong Bank
2018-03-13,14.901296615600586,15.104994851007875,14.525239024534839,14.525239024534839,661100,5819.KL,Hong Leong Bank
2018-03-14,15.1206636428833,15.167671965137655,14.775944912272076,14.775944912272076,918800,5819.KL,Hong Leong Bank
2018-03-15,14.713272094726562,15.010984067234771,14.68193320587282,15.010984067234771,1236700,5819.KL,Hong Leong Bank
2018-03-16,14.666261672973633,14.838622548484128,14.603585398511704,14.728937947435561,1982400,5819.KL,Hong Leong Bank
2018-03-19,14.728936195373535,14.822951343043103,14.619253101692438,14.666259928367182,603900,5819.KL,Hong Leong Bank
2018-03-20,14.650594711303711,14.728938938914675,14.61925582480304,14.728938938914675,577200,5819.KL,Hong Leong Bank
2018-03-21,14.650594711303711,14.713270989984697,14.556579546122055,14.713270989984697,1441000,5819.KL,Hong Leong Bank
2018-03-22,15.057989120483398,15.057989120483398,14.603585746234646,14.713270349894891,449300,5819.KL,Hong Leong Bank
2018-03-23,14.666261672973633,14.932636213016893,14.587917450636413,14.760276831826653,672300,5819.KL,Hong Leong Bank
2018-03-26,14.540910720825195,14.666263283514347,14.36855132070772,14.666263283514347,752000,5819.KL,Hong Leong Bank
2018-03-27,14.509576797485352,14.775951430487192,14.415561605823203,14.72894308749573,727000,5819.KL,Hong Leong Bank
2018-03-28,14.556580543518066,14.666263665145031,14.478234816218608,14.525243149190558,669800,5819.KL,Hong Leong Bank
2018-03-29,14.650594711303711,14.681932103484026,14.556579546122055,14.603586381552706,740600,5819.KL,Hong Leong Bank
2018-03-30,14.728936195373535,14.744605635705142,14.556576834686085,14.697598809030398,404100,5819.KL,Hong Leong Bank
2018-04-02,14.650594711303711,14.666262660233691,14.61925582480304,14.650594711303711,182200,5819.KL,Hong Leong Bank
2018-04-03,14.619257926940918,14.72894105682415,14.493905351554202,14.493905351554202,541700,5819.KL,Hong Leong Bank
2018-04-04,14.086507797241211,14.728940076938594,14.086507797241211,14.587919559750766,687000,5819.KL,Hong Leong Bank
2018-04-05,14.650594711303711,14.728938938914675,13.96115415149252,13.96115415149252,362000,5819.KL,Hong Leong Bank
2018-04-06,14.572249412536621,14.775947697745115,14.41555796412381,14.775947697745115,473600,5819.KL,Hong Leong Bank
2018-04-09,14.650594711303711,14.963976104708637,14.57224898937239,14.713270989984697,616200,5819.KL,Hong Leong Bank
2018-04-10,14.634926795959473,14.650596240845719,14.540911620962506,14.650596240845719,582900,5819.KL,Hong Leong Bank
2018-04-11,14.666261672973633,14.901298822946057,14.587917450636413,14.634924282902796,447800,5819.KL,Hong Leong Bank
2018-04-12,14.807286262512207,14.854293103027468,14.65059629602117,14.854293103027468,546900,5819.KL,Hong Leong Bank
2018-04-13,14.807286262512207,14.807286262512207,14.681933691591171,14.681933691591171,546300,5819.KL,Hong Leong Bank
2018-04-16,14.79161548614502,14.79161548614502,14.681932370042032,14.744608649860936,286800,5819.KL,Hong Leong Bank
2018-04-17,14.775944709777832,14.96397351325809,14.681929560877656,14.76027526924112,582000,5819.KL,Hong Leong Bank
2018-04-18,15.089327812194824,15.089327812194824,14.713270161289598,14.80728382685577,515800,5819.KL,Hong Leong Bank
