Date,Close,High,Low,Open,Volume,Ticker,Name
2018-01-02,8.263943672180176,8.270560271836127,8.15808060165966,8.204395537263968,2015000,O39.SI,OCBC Bank
2018-01-03,8.402888298034668,8.402888298034668,8.263942873654058,8.27055947267066,5015200,O39.SI,OCBC Bank
2018-01-04,8.568300247192383,8.568300247192383,8.409505642676125,8.422738210888978,6524000,O39.SI,OCBC Bank
2018-01-05,8.568300247192383,8.581533446398906,8.508752112750368,8.568300247192383,3426200,O39.SI,OCBC Bank
2018-01-08,8.594765663146973,8.607998861812352,8.535217531140054,8.601382262479662,3589700,O39.SI,OCBC Bank
2018-01-09,8.54183292388916,8.60138104748456,8.535216325491104,8.594764449086504,5357900,O39.SI,OCBC Bank
2018-01-10,8.50875186920166,8.555067434105114,8.502135900781438,8.54183423527737,5712000,O39.SI,OCBC Bank
2018-01-11,8.53521728515625,8.574916249014624,8.515368118723874,8.53521728515625,3014900,O39.SI,OCBC Bank
2018-01-12,8.594765663146973,8.607998861812352,8.561683297477169,8.594765663146973,5749500,O39.SI,OCBC Bank
2018-01-15,8.654314041137695,8.680779808227053,8.641081473089846,8.654314041137695,3455100,O39.SI,OCBC Bank
2018-01-16,8.740328788757324,8.79326032806446,8.634465710143056,8.667548079958445,5408800,O39.SI,OCBC Bank
2018-01-17,8.720476150512695,8.740325312109018,8.667544632260187,8.720476150512695,5309900,O39.SI,OCBC Bank
2018-01-18,8.621230125427246,8.773408732092182,8.601380961425228,8.773408732092182,4598900,O39.SI,OCBC Bank
2018-01-19,8.733710289001465,8.766792651621394,8.594764870792627,8.60138146951533,4019900,O39.SI,OCBC Bank
2018-01-22,8.707244873046875,8.727094039014574,8.641080776156674,8.727094039014574,3646900,O39.SI,OCBC Bank
2018-01-23,8.760177612304688,8.780027412006275,8.69401350628049,8.753561012404159,3943100,O39.SI,OCBC Bank
2018-01-24,8.793259620666504,8.793259620666504,8.667547382673757,8.700629118834074,4061500,O39.SI,OCBC Bank
2018-01-25,8.674163818359375,8.813109263092533,8.647698049409902,8.746945156215704,4546100,O39.SI,OCBC Bank
2018-01-26,8.627847671508789,8.700628368173353,8.627847671508789,8.687395801049622,3210500,O39.SI,OCBC Bank
2018-01-29,8.700627326965332,8.760175449380013,8.674161564891422,8.674161564891422,2725700,O39.SI,OCBC Bank
2018-01-30,8.594765663146973,8.700628728495433,8.581533095475237,8.674162962158318,3564200,O39.SI,OCBC Bank
2018-01-31,8.55506706237793,8.588148796022551,8.502135531354186,8.528601296866057,8444600,O39.SI,OCBC Bank
2018-02-01,8.55506706237793,8.614615192528046,8.502135531354186,8.55506706237793,6531200,O39.SI,OCBC Bank
2018-02-02,8.475668907165527,8.568298761575862,8.469052308709486,8.521983834370694,5252000,O39.SI,OCBC Bank
2018-02-05,8.310258865356445,8.349957199520956,8.244094133757402,8.27055990019829,6086400,O39.SI,OCBC Bank
2018-02-06,8.085299491882324,8.105148658858452,7.880189329816867,8.005902192984172,14774100,O39.SI,OCBC Bank
2018-02-07,8.032365798950195,8.230858677313389,7.999283442225173,8.158077997313116,12361200,O39.SI,OCBC Bank
2018-02-08,8.111764907836914,8.17131303718707,7.9860520500991115,8.124997474918274,12130700,O39.SI,OCBC Bank
2018-02-09,8.065449714660645,8.098532080368388,7.873572750748103,7.926504283483036,9438300,O39.SI,OCBC Bank
2018-02-12,8.111764907836914,8.17131303718707,8.065449345568117,8.138230672993249,7638278,O39.SI,OCBC Bank
2018-02-13,8.316874504089355,8.42935416475351,8.151463312641317,8.21101144252159,12796600,O39.SI,OCBC Bank
2018-02-14,8.111764907836914,8.402888324556601,8.111764907836914,8.363189992318905,9983200,O39.SI,OCBC Bank
2018-02-15,8.455820083618164,8.469053282051126,8.237477357423336,8.237477357423336,7385100,O39.SI,OCBC Bank
2018-02-19,8.568300247192383,8.574916846795643,8.455820577911616,8.528601911560152,5376600,O39.SI,OCBC Bank
2018-02-20,8.488903045654297,8.55506778048461,8.475670477284439,8.55506778048461,3873800,O39.SI,OCBC Bank
2018-02-21,8.601383209228516,8.621232378417726,8.495520132227774,8.495520132227774,6660600,O39.SI,OCBC Bank
2018-02-22,8.667545318603516,8.667545318603516,8.548449077607948,8.588147403944124,8504100,O39.SI,OCBC Bank
2018-02-23,8.846190452575684,8.859423650782906,8.786642322630426,8.786642322630426,8015400,O39.SI,OCBC Bank
